===============================================================================
Id,TSLA,len,datetime,open,high,low,close,volume,openinterest,adjclose,MAcrossover,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
588,TSLA,588,2018-10-11 23:59:59.999989,51.51,52.45,49.81,50.45,40838500.0,0.0,50.445999,MAcrossover,588,736978.9999999999,Broker,588,9999.85,9999.85,BuySell,588,,,Trades - Net Profit/Loss,588,,
589,TSLA,589,2018-10-12 23:59:59.999989,52.2,52.4,50.4,51.76,36007000.0,0.0,51.756001,MAcrossover,589,736979.9999999999,Broker,589,9999.85,9999.85,BuySell,589,,,Trades - Net Profit/Loss,589,,
590,TSLA,590,2018-10-15 23:59:59.999989,51.81,52.66,50.91,51.92,31000000.0,0.0,51.917999,MAcrossover,590,736982.9999999999,Broker,590,9999.85,9999.85,BuySell,590,,,Trades - Net Profit/Loss,590,,
591,TSLA,591,2018-10-16 23:59:59.999989,53.14,55.48,52.45,55.32,47632000.0,0.0,55.318001,MAcrossover,591,736983.9999999999,Broker,591,9999.85,9999.85,BuySell,591,,,Trades - Net Profit/Loss,591,,
592,TSLA,592,2018-10-17 23:59:59.999989,56.48,56.54,53.16,54.36,43277500.0,0.0,54.355999,MAcrossover,592,736984.9999999999,Broker,592,9999.85,9999.85,BuySell,592,,,Trades - Net Profit/Loss,592,,
593,TSLA,593,2018-10-18 23:59:59.999989,53.86,54.2,52.6,52.78,27106000.0,0.0,52.782001,MAcrossover,593,736985.9999999999,Broker,593,9999.85,9999.85,BuySell,593,,,Trades - Net Profit/Loss,593,,
594,TSLA,594,2018-10-19 23:59:59.999989,53.48,53.93,50.7,52.0,46877500.0,0.0,52.0,MAcrossover,594,736986.9999999999,Broker,594,9999.85,9999.85,BuySell,594,,,Trades - Net Profit/Loss,594,,
595,TSLA,595,2018-10-22 23:59:59.999989,52.14,52.37,50.52,52.19,28001500.0,0.0,52.189999,MAcrossover,595,736989.9999999999,Broker,595,9999.85,9999.85,BuySell,595,,,Trades - Net Profit/Loss,595,,
596,TSLA,596,2018-10-23 23:59:59.999989,52.77,59.59,52.42,58.83,95139000.0,0.0,58.827999,MAcrossover,596,736990.9999999999,Broker,596,9999.85,9999.85,BuySell,596,,,Trades - Net Profit/Loss,596,,
597,TSLA,597,2018-10-24 23:59:59.999989,60.21,60.89,57.15,57.7,100291500.0,0.0,57.700001,MAcrossover,597,736991.9999999999,Broker,597,9999.85,9999.85,BuySell,597,,,Trades - Net Profit/Loss,597,,
598,TSLA,598,2018-10-25 23:59:59.999989,63.44,64.2,60.2,62.97,104203500.0,0.0,62.972,MAcrossover,598,736992.9999999999,Broker,598,9999.85,9999.85,BuySell,598,,,Trades - Net Profit/Loss,598,,
599,TSLA,599,2018-10-26 23:59:59.999989,61.65,67.98,61.33,66.18,137127500.0,0.0,66.18,MAcrossover,599,736993.9999999999,Broker,599,9999.85,9999.85,BuySell,599,,,Trades - Net Profit/Loss,599,,
600,TSLA,600,2018-10-29 23:59:59.999989,67.49,69.43,65.3,66.97,72430000.0,0.0,66.970001,MAcrossover,600,736996.9999999999,Broker,600,9999.85,9999.85,BuySell,600,,,Trades - Net Profit/Loss,600,,
601,TSLA,601,2018-10-30 23:59:59.999989,65.68,67.58,64.45,65.98,45633500.0,0.0,65.980003,MAcrossover,601,736997.9999999999,Broker,601,9999.85,9999.85,BuySell,601,,,Trades - Net Profit/Loss,601,,
602,TSLA,602,2018-10-31 23:59:59.999989,66.51,68.4,65.82,67.46,38121500.0,0.0,67.463997,MAcrossover,602,736998.9999999999,Broker,602,9999.85,9999.85,BuySell,602,,,Trades - Net Profit/Loss,602,,
603,TSLA,603,2018-11-01 23:59:59.999989,67.65,69.57,66.95,68.86,40000500.0,0.0,68.856003,MAcrossover,603,736999.9999999999,Broker,603,9999.85,9999.85,BuySell,603,,,Trades - Net Profit/Loss,603,,
604,TSLA,604,2018-11-02 23:59:59.999989,68.75,69.84,68.18,69.28,39040000.0,0.0,69.281998,MAcrossover,604,737000.9999999999,Broker,604,9999.85,9999.85,BuySell,604,,,Trades - Net Profit/Loss,604,,
605,TSLA,605,2018-11-05 23:59:59.999989,68.1,68.79,66.03,68.28,39155000.0,0.0,68.279999,MAcrossover,605,737003.9999999999,Broker,605,9999.85,9999.85,BuySell,605,,,Trades - Net Profit/Loss,605,,
606,TSLA,606,2018-11-06 23:59:59.999989,67.81,69.76,67.22,68.21,33814500.0,0.0,68.211998,MAcrossover,606,737004.9999999999,Broker,606,9796.42,10001.05,BuySell,606,66.2117,,Trades - Net Profit/Loss,606,,
607,TSLA,607,2018-11-07 23:59:59.999989,68.67,70.24,68.16,69.63,36872500.0,0.0,69.632004,MAcrossover,607,737005.9999999999,Broker,607,9796.42,10005.31,BuySell,607,,,Trades - Net Profit/Loss,607,,
608,TSLA,608,2018-11-08 23:59:59.999989,69.7,71.52,69.69,70.28,35453500.0,0.0,70.279999,MAcrossover,608,737006.9999999999,Broker,608,9796.42,10007.26,BuySell,608,,,Trades - Net Profit/Loss,608,,
609,TSLA,609,2018-11-09 23:59:59.999989,69.8,70.8,69.05,70.1,25494000.0,0.0,70.101997,MAcrossover,609,737007.9999999999,Broker,609,9796.42,10006.72,BuySell,609,,,Trades - Net Profit/Loss,609,,
610,TSLA,610,2018-11-12 23:59:59.999989,69.67,69.96,66.07,66.26,34707500.0,0.0,66.255997,MAcrossover,610,737010.9999999999,Broker,610,9796.42,9995.2,BuySell,610,,,Trades - Net Profit/Loss,610,,
611,TSLA,611,2018-11-13 23:59:59.999989,66.63,68.94,66.44,67.75,27243000.0,0.0,67.746002,MAcrossover,611,737011.9999999999,Broker,611,9796.42,9999.67,BuySell,611,,,Trades - Net Profit/Loss,611,,
612,TSLA,612,2018-11-14 23:59:59.999989,68.54,69.42,67.43,68.8,25201500.0,0.0,68.800003,MAcrossover,612,737012.9999999999,Broker,612,10002.04,10002.04,BuySell,612,,70.4613,Trades - Net Profit/Loss,612,2.190000000000012,
613,TSLA,613,2018-11-15 23:59:59.999989,68.47,69.72,67.81,69.69,23128500.0,0.0,69.688004,MAcrossover,613,737013.9999999999,Broker,613,10002.04,10002.04,BuySell,613,,,Trades - Net Profit/Loss,613,,
614,TSLA,614,2018-11-16 23:59:59.999989,69.04,71.14,69.02,70.86,36031000.0,0.0,70.862,MAcrossover,614,737014.9999999999,Broker,614,10002.04,10002.04,BuySell,614,,,Trades - Net Profit/Loss,614,,
615,TSLA,615,2018-11-19 23:59:59.999989,71.27,73.35,70.58,70.69,48544500.0,0.0,70.694,MAcrossover,615,737017.9999999999,Broker,615,10002.04,10002.04,BuySell,615,,,Trades - Net Profit/Loss,615,,
616,TSLA,616,2018-11-20 23:59:59.999989,68.35,69.96,66.71,69.5,40023500.0,0.0,69.498001,MAcrossover,616,737018.9999999999,Broker,616,10002.04,10002.04,BuySell,616,,,Trades - Net Profit/Loss,616,,
617,TSLA,617,2018-11-21 23:59:59.999989,70.4,70.62,67.48,67.64,23434000.0,0.0,67.638,MAcrossover,617,737019.9999999999,Broker,617,10002.04,10002.04,BuySell,617,,,Trades - Net Profit/Loss,617,,
618,TSLA,618,2018-11-23 23:59:59.999989,66.87,67.5,65.11,65.17,21013000.0,0.0,65.166,MAcrossover,618,737021.9999999999,Broker,618,10002.04,10002.04,BuySell,618,,,Trades - Net Profit/Loss,618,,
619,TSLA,619,2018-11-26 23:59:59.999989,65.0,69.24,65.0,69.2,39960500.0,0.0,69.199997,MAcrossover,619,737024.9999999999,Broker,619,10002.04,10002.04,BuySell,619,,,Trades - Net Profit/Loss,619,,
620,TSLA,620,2018-11-27 23:59:59.999989,68.01,69.39,67.1,68.78,31791500.0,0.0,68.783997,MAcrossover,620,737025.9999999999,Broker,620,10002.04,10002.04,BuySell,620,,,Trades - Net Profit/Loss,620,,
621,TSLA,621,2018-11-28 23:59:59.999989,69.2,69.66,68.44,69.57,20638000.0,0.0,69.573997,MAcrossover,621,737026.9999999999,Broker,621,10002.04,10002.04,BuySell,621,,,Trades - Net Profit/Loss,621,,
622,TSLA,622,2018-11-29 23:59:59.999989,69.4,69.5,67.91,68.23,15403500.0,0.0,68.234001,MAcrossover,622,737027.9999999999,Broker,622,10002.04,10002.04,BuySell,622,,,Trades - Net Profit/Loss,622,,
623,TSLA,623,2018-11-30 23:59:59.999989,68.37,70.32,67.65,70.1,28145500.0,0.0,70.096001,MAcrossover,623,737028.9999999999,Broker,623,10002.04,10002.04,BuySell,623,,,Trades - Net Profit/Loss,623,,
624,TSLA,624,2018-12-03 23:59:59.999989,72.0,73.2,70.4,71.7,41532500.0,0.0,71.697998,MAcrossover,624,737031.9999999999,Broker,624,10002.04,10002.04,BuySell,624,,,Trades - Net Profit/Loss,624,,
625,TSLA,625,2018-12-04 23:59:59.999989,71.21,73.74,70.4,71.94,42309500.0,0.0,71.940002,MAcrossover,625,737032.9999999999,Broker,625,10002.04,10002.04,BuySell,625,,,Trades - Net Profit/Loss,625,,
626,TSLA,626,2018-12-06 23:59:59.999989,71.2,73.48,70.15,72.61,39212500.0,0.0,72.612,MAcrossover,626,737034.9999999999,Broker,626,10002.04,10002.04,BuySell,626,,,Trades - Net Profit/Loss,626,,
627,TSLA,627,2018-12-07 23:59:59.999989,73.8,75.9,71.53,71.59,57556000.0,0.0,71.594002,MAcrossover,627,737035.9999999999,Broker,627,10002.04,10002.04,BuySell,627,,,Trades - Net Profit/Loss,627,,
628,TSLA,628,2018-12-10 23:59:59.999989,72.0,73.2,70.62,73.03,33067500.0,0.0,73.029999,MAcrossover,628,737038.9999999999,Broker,628,10002.04,10002.04,BuySell,628,,,Trades - Net Profit/Loss,628,,
629,TSLA,629,2018-12-11 23:59:59.999989,73.98,74.43,72.05,73.35,31544000.0,0.0,73.351997,MAcrossover,629,737039.9999999999,Broker,629,10002.04,10002.04,BuySell,629,,,Trades - Net Profit/Loss,629,,
630,TSLA,630,2018-12-12 23:59:59.999989,73.88,74.38,73.03,73.32,25135000.0,0.0,73.32,MAcrossover,630,737040.9999999999,Broker,630,10002.04,10002.04,BuySell,630,,,Trades - Net Profit/Loss,630,,
631,TSLA,631,2018-12-13 23:59:59.999989,74.03,75.49,73.35,75.36,36829500.0,0.0,75.358002,MAcrossover,631,737041.9999999999,Broker,631,10002.04,10002.04,BuySell,631,,,Trades - Net Profit/Loss,631,,
632,TSLA,632,2018-12-14 23:59:59.999989,75.0,75.57,72.87,73.14,31688000.0,0.0,73.141998,MAcrossover,632,737042.9999999999,Broker,632,10002.04,10002.04,BuySell,632,,,Trades - Net Profit/Loss,632,,
633,TSLA,633,2018-12-17 23:59:59.999989,72.4,73.14,68.78,69.68,38370000.0,0.0,69.683998,MAcrossover,633,737045.9999999999,Broker,633,10002.04,10002.04,BuySell,633,,,Trades - Net Profit/Loss,633,,
634,TSLA,634,2018-12-18 23:59:59.999989,70.11,70.31,66.74,67.41,35500000.0,0.0,67.405998,MAcrossover,634,737046.9999999999,Broker,634,10002.04,10002.04,BuySell,634,,,Trades - Net Profit/Loss,634,,
635,TSLA,635,2018-12-19 23:59:59.999989,67.52,69.4,65.95,66.59,41371000.0,0.0,66.594002,MAcrossover,635,737047.9999999999,Broker,635,10002.04,10002.04,BuySell,635,,,Trades - Net Profit/Loss,635,,
636,TSLA,636,2018-12-20 23:59:59.999989,65.41,66.06,62.37,63.08,45359500.0,0.0,63.076,MAcrossover,636,737048.9999999999,Broker,636,10002.04,10002.04,BuySell,636,,,Trades - Net Profit/Loss,636,,
637,TSLA,637,2018-12-21 23:59:59.999989,63.48,64.69,62.49,63.95,40084000.0,0.0,63.953999,MAcrossover,637,737049.9999999999,Broker,637,10002.04,10002.04,BuySell,637,,,Trades - Net Profit/Loss,637,,
638,TSLA,638,2018-12-24 23:59:59.999989,62.7,62.9,59.04,59.08,27799500.0,0.0,59.077999,MAcrossover,638,737052.9999999999,Broker,638,10002.04,10002.04,BuySell,638,,,Trades - Net Profit/Loss,638,,
639,TSLA,639,2018-12-26 23:59:59.999989,60.0,65.39,58.82,65.22,40815500.0,0.0,65.218002,MAcrossover,639,737054.9999999999,Broker,639,10002.04,10002.04,BuySell,639,,,Trades - Net Profit/Loss,639,,
640,TSLA,640,2018-12-27 23:59:59.999989,63.97,64.43,60.3,63.23,42875500.0,0.0,63.226002,MAcrossover,640,737055.9999999999,Broker,640,10002.04,10002.04,BuySell,640,,,Trades - Net Profit/Loss,640,,
641,TSLA,641,2018-12-28 23:59:59.999989,64.62,67.25,63.68,66.77,49695000.0,0.0,66.774002,MAcrossover,641,737056.9999999999,Broker,641,10002.04,10002.04,BuySell,641,,,Trades - Net Profit/Loss,641,,
642,TSLA,642,2018-12-31 23:59:59.999989,67.56,67.84,65.05,66.56,31511500.0,0.0,66.559998,MAcrossover,642,737059.9999999999,Broker,642,10002.04,10002.04,BuySell,642,,,Trades - Net Profit/Loss,642,,
643,TSLA,643,2019-01-02 23:59:59.999989,61.22,63.03,59.76,62.02,58293000.0,0.0,62.023998,MAcrossover,643,737061.9999999999,Broker,643,10002.04,10002.04,BuySell,643,,,Trades - Net Profit/Loss,643,,
644,TSLA,644,2019-01-03 23:59:59.999989,61.4,61.88,59.48,60.07,34826000.0,0.0,60.071999,MAcrossover,644,737062.9999999999,Broker,644,10002.04,10002.04,BuySell,644,,,Trades - Net Profit/Loss,644,,
645,TSLA,645,2019-01-04 23:59:59.999989,61.2,63.6,60.55,63.54,36970500.0,0.0,63.537998,MAcrossover,645,737063.9999999999,Broker,645,10002.04,10002.04,BuySell,645,,,Trades - Net Profit/Loss,645,,
646,TSLA,646,2019-01-07 23:59:59.999989,64.34,67.35,63.55,66.99,37756000.0,0.0,66.991997,MAcrossover,646,737066.9999999999,Broker,646,10195.060000000001,9994.090000000002,BuySell,646,,68.36025,Trades - Net Profit/Loss,646,,
647,TSLA,647,2019-01-08 23:59:59.999989,68.39,68.8,65.4,67.07,35042500.0,0.0,67.07,MAcrossover,647,737067.9999999999,Broker,647,10195.060000000001,9993.850000000002,BuySell,647,,,Trades - Net Profit/Loss,647,,
648,TSLA,648,2019-01-09 23:59:59.999989,67.1,68.7,66.29,67.71,27164500.0,0.0,67.706001,MAcrossover,648,737068.9999999999,Broker,648,10195.060000000001,9991.930000000002,BuySell,648,,,Trades - Net Profit/Loss,648,,
649,TSLA,649,2019-01-10 23:59:59.999989,66.88,69.08,66.36,68.99,30282000.0,0.0,68.994003,MAcrossover,649,737069.9999999999,Broker,649,10195.060000000001,9988.090000000002,BuySell,649,,,Trades - Net Profit/Loss,649,,
650,TSLA,650,2019-01-11 23:59:59.999989,68.42,69.68,67.75,69.45,25195500.0,0.0,69.452003,MAcrossover,650,737070.9999999999,Broker,650,10195.060000000001,9986.710000000001,BuySell,650,,,Trades - Net Profit/Loss,650,,
651,TSLA,651,2019-01-14 23:59:59.999989,68.48,68.5,66.8,66.88,26236500.0,0.0,66.879997,MAcrossover,651,737073.9999999999,Broker,651,10195.060000000001,9994.420000000002,BuySell,651,,,Trades - Net Profit/Loss,651,,
652,TSLA,652,2019-01-15 23:59:59.999989,67.0,69.76,66.9,68.89,30283000.0,0.0,68.886002,MAcrossover,652,737074.9999999999,Broker,652,9994.060000000001,9994.060000000001,BuySell,652,65.8965,,Trades - Net Profit/Loss,652,,-7.97999999999999
653,TSLA,653,2019-01-16 23:59:59.999989,68.96,70.4,68.7,69.21,23458500.0,0.0,69.209999,MAcrossover,653,737075.9999999999,Broker,653,9994.060000000001,9994.060000000001,BuySell,653,,,Trades - Net Profit/Loss,653,,
654,TSLA,654,2019-01-17 23:59:59.999989,69.24,70.3,68.83,69.46,18383500.0,0.0,69.461998,MAcrossover,654,737076.9999999999,Broker,654,9994.060000000001,9994.060000000001,BuySell,654,,,Trades - Net Profit/Loss,654,,
655,TSLA,655,2019-01-18 23:59:59.999989,64.6,65.43,59.95,60.45,120754000.0,0.0,60.452,MAcrossover,655,737077.9999999999,Broker,655,9994.060000000001,9994.060000000001,BuySell,655,,,Trades - Net Profit/Loss,655,,
656,TSLA,656,2019-01-22 23:59:59.999989,60.96,61.6,59.1,59.78,60333500.0,0.0,59.784,MAcrossover,656,737081.9999999999,Broker,656,9994.060000000001,9994.060000000001,BuySell,656,,,Trades - Net Profit/Loss,656,,
657,TSLA,657,2019-01-23 23:59:59.999989,58.5,58.9,56.34,57.52,62650000.0,0.0,57.518002,MAcrossover,657,737082.9999999999,Broker,657,9994.060000000001,9994.060000000001,BuySell,657,,,Trades - Net Profit/Loss,657,,
658,TSLA,658,2019-01-24 23:59:59.999989,56.61,58.74,55.86,58.3,40061000.0,0.0,58.301998,MAcrossover,658,737083.9999999999,Broker,658,9994.060000000001,9994.060000000001,BuySell,658,,,Trades - Net Profit/Loss,658,,
659,TSLA,659,2019-01-25 23:59:59.999989,58.88,59.7,57.91,59.41,36248000.0,0.0,59.408001,MAcrossover,659,737084.9999999999,Broker,659,9994.060000000001,9994.060000000001,BuySell,659,,,Trades - Net Profit/Loss,659,,
660,TSLA,660,2019-01-28 23:59:59.999989,58.58,59.49,57.55,59.28,32116500.0,0.0,59.276001,MAcrossover,660,737087.9999999999,Broker,660,9994.060000000001,9994.060000000001,BuySell,660,,,Trades - Net Profit/Loss,660,,
661,TSLA,661,2019-01-29 23:59:59.999989,59.05,59.71,58.36,59.49,23108500.0,0.0,59.492001,MAcrossover,661,737088.9999999999,Broker,661,9994.060000000001,9994.060000000001,BuySell,661,,,Trades - Net Profit/Loss,661,,
662,TSLA,662,2019-01-30 23:59:59.999989,60.09,61.8,59.7,61.75,56251500.0,0.0,61.754002,MAcrossover,662,737089.9999999999,Broker,662,9994.060000000001,9994.060000000001,BuySell,662,,,Trades - Net Profit/Loss,662,,
663,TSLA,663,2019-01-31 23:59:59.999989,60.2,62.31,58.8,61.4,62846000.0,0.0,61.403999,MAcrossover,663,737090.9999999999,Broker,663,9994.060000000001,9994.060000000001,BuySell,663,,,Trades - Net Profit/Loss,663,,
664,TSLA,664,2019-02-01 23:59:59.999989,61.08,63.22,60.7,62.44,36417000.0,0.0,62.442001,MAcrossover,664,737091.9999999999,Broker,664,9994.060000000001,9994.060000000001,BuySell,664,,,Trades - Net Profit/Loss,664,,
665,TSLA,665,2019-02-04 23:59:59.999989,62.6,63.06,60.38,62.58,36760500.0,0.0,62.577999,MAcrossover,665,737094.9999999999,Broker,665,9994.060000000001,9994.060000000001,BuySell,665,,,Trades - Net Profit/Loss,665,,
666,TSLA,666,2019-02-05 23:59:59.999989,62.5,64.49,62.45,64.27,33714000.0,0.0,64.269997,MAcrossover,666,737095.9999999999,Broker,666,9994.060000000001,9994.060000000001,BuySell,666,,,Trades - Net Profit/Loss,666,,
667,TSLA,667,2019-02-06 23:59:59.999989,63.92,64.85,63.12,63.44,25192500.0,0.0,63.444,MAcrossover,667,737096.9999999999,Broker,667,9994.060000000001,9994.060000000001,BuySell,667,,,Trades - Net Profit/Loss,667,,
668,TSLA,668,2019-02-07 23:59:59.999989,62.66,62.94,60.6,61.5,32603000.0,0.0,61.501999,MAcrossover,668,737097.9999999999,Broker,668,9994.060000000001,9994.060000000001,BuySell,668,,,Trades - Net Profit/Loss,668,,
669,TSLA,669,2019-02-08 23:59:59.999989,61.37,61.49,59.7,61.16,29221000.0,0.0,61.16,MAcrossover,669,737098.9999999999,Broker,669,9994.060000000001,9994.060000000001,BuySell,669,,,Trades - Net Profit/Loss,669,,
670,TSLA,670,2019-02-11 23:59:59.999989,62.32,63.72,62.1,62.57,35648500.0,0.0,62.568001,MAcrossover,670,737101.9999999999,Broker,670,9994.060000000001,9994.060000000001,BuySell,670,,,Trades - Net Profit/Loss,670,,
671,TSLA,671,2019-02-12 23:59:59.999989,63.24,63.64,61.92,62.36,27588000.0,0.0,62.362,MAcrossover,671,737102.9999999999,Broker,671,9994.060000000001,9994.060000000001,BuySell,671,,,Trades - Net Profit/Loss,671,,
672,TSLA,672,2019-02-13 23:59:59.999989,62.47,62.55,61.11,61.63,25708000.0,0.0,61.633999,MAcrossover,672,737103.9999999999,Broker,672,9994.060000000001,9994.060000000001,BuySell,672,,,Trades - Net Profit/Loss,672,,
673,TSLA,673,2019-02-14 23:59:59.999989,60.68,61.35,60.2,60.75,26004000.0,0.0,60.754002,MAcrossover,673,737104.9999999999,Broker,673,9994.060000000001,9994.060000000001,BuySell,673,,,Trades - Net Profit/Loss,673,,
674,TSLA,674,2019-02-15 23:59:59.999989,60.9,61.6,60.78,61.58,19524500.0,0.0,61.576,MAcrossover,674,737105.9999999999,Broker,674,9994.060000000001,9994.060000000001,BuySell,674,,,Trades - Net Profit/Loss,674,,
675,TSLA,675,2019-02-19 23:59:59.999989,61.31,62.31,61.09,61.13,20842000.0,0.0,61.127998,MAcrossover,675,737109.9999999999,Broker,675,9994.060000000001,9994.060000000001,BuySell,675,,,Trades - Net Profit/Loss,675,,
676,TSLA,676,2019-02-20 23:59:59.999989,60.88,61.26,59.8,60.51,35710500.0,0.0,60.512001,MAcrossover,676,737110.9999999999,Broker,676,9994.060000000001,9994.060000000001,BuySell,676,,,Trades - Net Profit/Loss,676,,
677,TSLA,677,2019-02-21 23:59:59.999989,60.36,60.65,58.1,58.25,44546000.0,0.0,58.245998,MAcrossover,677,737111.9999999999,Broker,677,9994.060000000001,9994.060000000001,BuySell,677,,,Trades - Net Profit/Loss,677,,
678,TSLA,678,2019-02-22 23:59:59.999989,58.9,59.3,58.42,58.94,28703000.0,0.0,58.942001,MAcrossover,678,737112.9999999999,Broker,678,9994.060000000001,9994.060000000001,BuySell,678,,,Trades - Net Profit/Loss,678,,
679,TSLA,679,2019-02-25 23:59:59.999989,59.58,60.58,59.4,59.75,33132500.0,0.0,59.754002,MAcrossover,679,737115.9999999999,Broker,679,9994.060000000001,9994.060000000001,BuySell,679,,,Trades - Net Profit/Loss,679,,
680,TSLA,680,2019-02-26 23:59:59.999989,58.44,60.4,57.75,59.57,42912500.0,0.0,59.571999,MAcrossover,680,737116.9999999999,Broker,680,9994.060000000001,9994.060000000001,BuySell,680,,,Trades - Net Profit/Loss,680,,
681,TSLA,681,2019-02-27 23:59:59.999989,60.36,63.26,60.11,62.95,55919500.0,0.0,62.948002,MAcrossover,681,737117.9999999999,Broker,681,9994.060000000001,9994.060000000001,BuySell,681,,,Trades - Net Profit/Loss,681,,
682,TSLA,682,2019-02-28 23:59:59.999989,63.78,64.0,62.16,63.98,52603500.0,0.0,63.976002,MAcrossover,682,737118.9999999999,Broker,682,9994.060000000001,9994.060000000001,BuySell,682,,,Trades - Net Profit/Loss,682,,
683,TSLA,683,2019-03-01 23:59:59.999989,61.39,61.43,58.38,58.96,114557000.0,0.0,58.958,MAcrossover,683,737119.9999999999,Broker,683,9994.060000000001,9994.060000000001,BuySell,683,,,Trades - Net Profit/Loss,683,,
684,TSLA,684,2019-03-04 23:59:59.999989,59.62,59.8,56.56,57.07,85484000.0,0.0,57.071999,MAcrossover,684,737122.9999999999,Broker,684,9994.060000000001,9994.060000000001,BuySell,684,,,Trades - Net Profit/Loss,684,,
685,TSLA,685,2019-03-05 23:59:59.999989,56.4,56.8,54.02,55.31,93823500.0,0.0,55.307999,MAcrossover,685,737123.9999999999,Broker,685,9994.060000000001,9994.060000000001,BuySell,685,,,Trades - Net Profit/Loss,685,,
686,TSLA,686,2019-03-06 23:59:59.999989,55.3,56.3,54.88,55.25,51677500.0,0.0,55.248001,MAcrossover,686,737124.9999999999,Broker,686,9994.060000000001,9994.060000000001,BuySell,686,,,Trades - Net Profit/Loss,686,,
687,TSLA,687,2019-03-07 23:59:59.999989,55.77,56.94,54.85,55.32,47212500.0,0.0,55.318001,MAcrossover,687,737125.9999999999,Broker,687,9994.060000000001,9994.060000000001,BuySell,687,,,Trades - Net Profit/Loss,687,,
688,TSLA,688,2019-03-08 23:59:59.999989,55.38,57.12,55.18,56.83,44098000.0,0.0,56.827999,MAcrossover,688,737126.9999999999,Broker,688,9994.060000000001,9994.060000000001,BuySell,688,,,Trades - Net Profit/Loss,688,,
689,TSLA,689,2019-03-11 23:59:59.999989,56.7,58.26,56.1,58.18,36961500.0,0.0,58.183998,MAcrossover,689,737129.9999999999,Broker,689,9994.060000000001,9994.060000000001,BuySell,689,,,Trades - Net Profit/Loss,689,,
690,TSLA,690,2019-03-12 23:59:59.999989,57.3,57.61,56.21,56.67,37520500.0,0.0,56.672001,MAcrossover,690,737130.9999999999,Broker,690,9994.060000000001,9994.060000000001,BuySell,690,,,Trades - Net Profit/Loss,690,,
691,TSLA,691,2019-03-13 23:59:59.999989,56.78,58.4,56.54,57.79,34223500.0,0.0,57.792,MAcrossover,691,737131.9999999999,Broker,691,9994.060000000001,9994.060000000001,BuySell,691,,,Trades - Net Profit/Loss,691,,
692,TSLA,692,2019-03-14 23:59:59.999989,58.49,59.08,57.66,57.99,35517000.0,0.0,57.992001,MAcrossover,692,737132.9999999999,Broker,692,9994.060000000001,9994.060000000001,BuySell,692,,,Trades - Net Profit/Loss,692,,
693,TSLA,693,2019-03-15 23:59:59.999989,56.7,56.74,54.88,55.09,73927500.0,0.0,55.085999,MAcrossover,693,737133.9999999999,Broker,693,9994.060000000001,9994.060000000001,BuySell,693,,,Trades - Net Profit/Loss,693,,
694,TSLA,694,2019-03-18 23:59:59.999989,55.2,55.61,53.46,53.9,51405000.0,0.0,53.897999,MAcrossover,694,737136.9999999999,Broker,694,9994.060000000001,9994.060000000001,BuySell,694,,,Trades - Net Profit/Loss,694,,
695,TSLA,695,2019-03-19 23:59:59.999989,53.5,54.66,52.69,53.49,59003000.0,0.0,53.493999,MAcrossover,695,737137.9999999999,Broker,695,9994.060000000001,9994.060000000001,BuySell,695,,,Trades - Net Profit/Loss,695,,
696,TSLA,696,2019-03-20 23:59:59.999989,53.94,54.99,53.26,54.72,34541000.0,0.0,54.720001,MAcrossover,696,737138.9999999999,Broker,696,9994.060000000001,9994.060000000001,BuySell,696,,,Trades - Net Profit/Loss,696,,
697,TSLA,697,2019-03-21 23:59:59.999989,54.52,55.29,53.69,54.8,29735500.0,0.0,54.804001,MAcrossover,697,737139.9999999999,Broker,697,9994.060000000001,9994.060000000001,BuySell,697,,,Trades - Net Profit/Loss,697,,
698,TSLA,698,2019-03-22 23:59:59.999989,54.52,54.56,52.8,52.91,43728000.0,0.0,52.905998,MAcrossover,698,737140.9999999999,Broker,698,9994.060000000001,9994.060000000001,BuySell,698,,,Trades - Net Profit/Loss,698,,
699,TSLA,699,2019-03-25 23:59:59.999989,51.94,52.64,50.89,52.08,51075000.0,0.0,52.084,MAcrossover,699,737143.9999999999,Broker,699,9994.060000000001,9994.060000000001,BuySell,699,,,Trades - Net Profit/Loss,699,,
700,TSLA,700,2019-03-26 23:59:59.999989,52.89,54.05,52.89,53.55,36754500.0,0.0,53.554001,MAcrossover,700,737144.9999999999,Broker,700,9994.060000000001,9994.060000000001,BuySell,700,,,Trades - Net Profit/Loss,700,,
701,TSLA,701,2019-03-27 23:59:59.999989,53.75,55.07,53.64,54.97,43896000.0,0.0,54.966,MAcrossover,701,737145.9999999999,Broker,701,9994.060000000001,9994.060000000001,BuySell,701,,,Trades - Net Profit/Loss,701,,
702,TSLA,702,2019-03-28 23:59:59.999989,55.43,56.07,55.02,55.72,33870500.0,0.0,55.723999,MAcrossover,702,737146.9999999999,Broker,702,9994.060000000001,9994.060000000001,BuySell,702,,,Trades - Net Profit/Loss,702,,
703,TSLA,703,2019-03-29 23:59:59.999989,55.74,56.03,54.9,55.97,29956500.0,0.0,55.972,MAcrossover,703,737147.9999999999,Broker,703,9994.060000000001,9994.060000000001,BuySell,703,,,Trades - Net Profit/Loss,703,,
