===============================================================================
Id,TSLA_data,len,datetime,open,high,low,close,volume,openinterest,GoldCross,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
3109,TSLA_data,3109,2021-06-07 14:23:00,595.8301,596.25,595.33,595.685,69006.0,69006.0,GoldCross,3109,737948.5993055556,Broker,3109,10000.0,10000.0,BuySell,3109,,,Trades - Net Profit/Loss,3109,,
3110,TSLA_data,3110,2021-06-07 14:22:00,594.99,596.5,594.99,596.06,153962.0,153962.0,GoldCross,3110,737948.598611111,Broker,3110,10000.0,10000.0,BuySell,3110,,,Trades - Net Profit/Loss,3110,,
3111,TSLA_data,3111,2021-06-07 14:21:00,592.405,595.0,592.3981,594.95,139604.0,139604.0,GoldCross,3111,737948.5979166667,Broker,3111,10000.0,10000.0,BuySell,3111,,,Trades - Net Profit/Loss,3111,,
3112,TSLA_data,3112,2021-06-07 14:20:00,592.4064,592.69,592.26,592.275,17906.0,17906.0,GoldCross,3112,737948.5972222222,Broker,3112,10000.0,10000.0,BuySell,3112,,,Trades - Net Profit/Loss,3112,,
3113,TSLA_data,3113,2021-06-07 14:19:00,592.3495,592.76,592.235,592.38,25345.0,25345.0,GoldCross,3113,737948.5965277777,Broker,3113,10000.0,10000.0,BuySell,3113,,,Trades - Net Profit/Loss,3113,,
3114,TSLA_data,3114,2021-06-07 14:18:00,592.0,592.45,591.92,592.36,25718.0,25718.0,GoldCross,3114,737948.5958333333,Broker,3114,10000.0,10000.0,BuySell,3114,,,Trades - Net Profit/Loss,3114,,
3115,TSLA_data,3115,2021-06-07 14:17:00,591.7,592.2276,591.7,592.085,19429.0,19429.0,GoldCross,3115,737948.5951388889,Broker,3115,10000.0,10000.0,BuySell,3115,,,Trades - Net Profit/Loss,3115,,
3116,TSLA_data,3116,2021-06-07 14:16:00,592.29,592.42,591.3,591.7,43578.0,43578.0,GoldCross,3116,737948.5944444444,Broker,3116,10000.0,10000.0,BuySell,3116,,,Trades - Net Profit/Loss,3116,,
3117,TSLA_data,3117,2021-06-07 14:15:00,592.055,592.4782,592.0536,592.28,21750.0,21750.0,GoldCross,3117,737948.59375,Broker,3117,10000.0,10000.0,BuySell,3117,,,Trades - Net Profit/Loss,3117,,
3118,TSLA_data,3118,2021-06-07 14:14:00,592.5,592.5266,591.91,591.9406,34154.0,34154.0,GoldCross,3118,737948.5930555556,Broker,3118,10000.0,10000.0,BuySell,3118,,,Trades - Net Profit/Loss,3118,,
3119,TSLA_data,3119,2021-06-07 14:13:00,592.265,592.7599,592.0,592.61,30340.0,30340.0,GoldCross,3119,737948.5923611111,Broker,3119,10000.0,10000.0,BuySell,3119,,,Trades - Net Profit/Loss,3119,,
3120,TSLA_data,3120,2021-06-07 14:12:00,592.44,592.88,592.0317,592.26,49726.0,49726.0,GoldCross,3120,737948.5916666667,Broker,3120,10000.0,10000.0,BuySell,3120,,,Trades - Net Profit/Loss,3120,,
3121,TSLA_data,3121,2021-06-07 14:11:00,593.255,593.44,592.21,592.5999,82004.0,82004.0,GoldCross,3121,737948.5909722223,Broker,3121,10000.0,10000.0,BuySell,3121,,,Trades - Net Profit/Loss,3121,,
3122,TSLA_data,3122,2021-06-07 14:10:00,592.3044,593.25,592.25,593.23,73097.0,73097.0,GoldCross,3122,737948.5902777778,Broker,3122,10000.0,10000.0,BuySell,3122,,,Trades - Net Profit/Loss,3122,,
3123,TSLA_data,3123,2021-06-07 14:09:00,592.0201,592.34,592.0201,592.2969,29416.0,29416.0,GoldCross,3123,737948.5895833333,Broker,3123,10000.0,10000.0,BuySell,3123,,,Trades - Net Profit/Loss,3123,,
3124,TSLA_data,3124,2021-06-07 14:08:00,591.48,592.25,591.4401,592.105,44532.0,44532.0,GoldCross,3124,737948.588888889,Broker,3124,10000.0,10000.0,BuySell,3124,,,Trades - Net Profit/Loss,3124,,
3125,TSLA_data,3125,2021-06-07 14:07:00,591.06,591.6264,591.06,591.49,35904.0,35904.0,GoldCross,3125,737948.5881944444,Broker,3125,10000.0,10000.0,BuySell,3125,,,Trades - Net Profit/Loss,3125,,
3126,TSLA_data,3126,2021-06-07 14:06:00,590.87,591.1,590.75,591.1,11433.0,11433.0,GoldCross,3126,737948.5875,Broker,3126,10000.0,10000.0,BuySell,3126,,,Trades - Net Profit/Loss,3126,,
3127,TSLA_data,3127,2021-06-07 14:05:00,590.9,591.1195,590.8183,590.9599,15755.0,15755.0,GoldCross,3127,737948.5868055555,Broker,3127,10000.0,10000.0,BuySell,3127,,,Trades - Net Profit/Loss,3127,,
3128,TSLA_data,3128,2021-06-07 14:04:00,590.3529,591.07,590.3529,590.825,14846.0,14846.0,GoldCross,3128,737948.5861111111,Broker,3128,10000.0,10000.0,BuySell,3128,,,Trades - Net Profit/Loss,3128,,
3129,TSLA_data,3129,2021-06-07 14:03:00,590.82,591.24,590.3703,590.5326,28071.0,28071.0,GoldCross,3129,737948.5854166667,Broker,3129,10000.0,10000.0,BuySell,3129,,,Trades - Net Profit/Loss,3129,,
3130,TSLA_data,3130,2021-06-07 14:02:00,590.63,591.1797,590.586,590.905,49987.0,49987.0,GoldCross,3130,737948.5847222222,Broker,3130,10000.0,10000.0,BuySell,3130,,,Trades - Net Profit/Loss,3130,,
3131,TSLA_data,3131,2021-06-07 14:01:00,589.36,590.68,589.36,590.68,36431.0,36431.0,GoldCross,3131,737948.5840277778,Broker,3131,10000.0,10000.0,BuySell,3131,,,Trades - Net Profit/Loss,3131,,
3132,TSLA_data,3132,2021-06-07 14:00:00,589.29,589.5,589.24,589.4371,19013.0,19013.0,GoldCross,3132,737948.5833333334,Broker,3132,10000.0,10000.0,BuySell,3132,,,Trades - Net Profit/Loss,3132,,
3133,TSLA_data,3133,2021-06-07 13:59:00,589.615,589.6399,589.1528,589.29,20471.0,20471.0,GoldCross,3133,737948.5826388889,Broker,3133,10000.0,10000.0,BuySell,3133,,,Trades - Net Profit/Loss,3133,,
3134,TSLA_data,3134,2021-06-07 13:58:00,590.0938,590.0938,589.36,589.4801,34946.0,34946.0,GoldCross,3134,737948.5819444444,Broker,3134,10000.0,10000.0,BuySell,3134,,,Trades - Net Profit/Loss,3134,,
3135,TSLA_data,3135,2021-06-07 13:57:00,590.66,590.9199,590.0,590.02,35676.0,35676.0,GoldCross,3135,737948.58125,Broker,3135,10000.0,10000.0,BuySell,3135,,,Trades - Net Profit/Loss,3135,,
3136,TSLA_data,3136,2021-06-07 13:56:00,590.671,590.671,590.3,590.5182,15556.0,15556.0,GoldCross,3136,737948.5805555555,Broker,3136,10000.0,10000.0,BuySell,3136,,,Trades - Net Profit/Loss,3136,,
3137,TSLA_data,3137,2021-06-07 13:55:00,590.62,590.85,590.51,590.61,22334.0,22334.0,GoldCross,3137,737948.5798611111,Broker,3137,10000.0,10000.0,BuySell,3137,,,Trades - Net Profit/Loss,3137,,
3138,TSLA_data,3138,2021-06-07 13:54:00,590.39,590.62,590.0378,590.4909,15990.0,15990.0,GoldCross,3138,737948.5791666667,Broker,3138,10000.0,10000.0,BuySell,3138,,,Trades - Net Profit/Loss,3138,,
3139,TSLA_data,3139,2021-06-07 13:53:00,590.435,590.49,590.2,590.395,16423.0,16423.0,GoldCross,3139,737948.5784722222,Broker,3139,10000.0,10000.0,BuySell,3139,,,Trades - Net Profit/Loss,3139,,
3140,TSLA_data,3140,2021-06-07 13:52:00,590.6799,590.7699,590.22,590.45,20197.0,20197.0,GoldCross,3140,737948.5777777778,Broker,3140,10000.0,10000.0,BuySell,3140,,,Trades - Net Profit/Loss,3140,,
3141,TSLA_data,3141,2021-06-07 13:51:00,590.3187,590.6577,589.75,590.6577,30317.0,30317.0,GoldCross,3141,737948.5770833333,Broker,3141,10000.0,10000.0,BuySell,3141,,,Trades - Net Profit/Loss,3141,,
3142,TSLA_data,3142,2021-06-07 13:50:00,590.3399,590.44,590.0,590.2815,21781.0,21781.0,GoldCross,3142,737948.5763888889,Broker,3142,10000.0,10000.0,BuySell,3142,,,Trades - Net Profit/Loss,3142,,
3143,TSLA_data,3143,2021-06-07 13:49:00,589.69,590.58,589.54,590.205,65850.0,65850.0,GoldCross,3143,737948.5756944445,Broker,3143,10000.0,10000.0,BuySell,3143,,,Trades - Net Profit/Loss,3143,,
3144,TSLA_data,3144,2021-06-07 13:48:00,589.664,589.675,589.31,589.56,15484.0,15484.0,GoldCross,3144,737948.575,Broker,3144,10000.0,10000.0,BuySell,3144,,,Trades - Net Profit/Loss,3144,,
3145,TSLA_data,3145,2021-06-07 13:47:00,589.67,589.9743,589.07,589.6789,34361.0,34361.0,GoldCross,3145,737948.5743055556,Broker,3145,10000.0,10000.0,BuySell,3145,,,Trades - Net Profit/Loss,3145,,
3146,TSLA_data,3146,2021-06-07 13:46:00,589.24,589.9083,589.1001,589.6,25983.0,25983.0,GoldCross,3146,737948.5736111111,Broker,3146,10000.0,10000.0,BuySell,3146,,,Trades - Net Profit/Loss,3146,,
3147,TSLA_data,3147,2021-06-07 13:45:00,589.01,589.6,589.01,589.33,36091.0,36091.0,GoldCross,3147,737948.5729166666,Broker,3147,10000.0,10000.0,BuySell,3147,,,Trades - Net Profit/Loss,3147,,
3148,TSLA_data,3148,2021-06-07 13:44:00,589.22,589.22,588.8,589.0,27498.0,27498.0,GoldCross,3148,737948.5722222222,Broker,3148,10000.0,10000.0,BuySell,3148,,,Trades - Net Profit/Loss,3148,,
3149,TSLA_data,3149,2021-06-07 13:43:00,588.74,589.26,588.74,589.1534,48337.0,48337.0,GoldCross,3149,737948.5715277778,Broker,3149,10000.0,10000.0,BuySell,3149,,,Trades - Net Profit/Loss,3149,,
3150,TSLA_data,3150,2021-06-07 13:42:00,588.5,589.145,588.43,588.835,43781.0,43781.0,GoldCross,3150,737948.5708333333,Broker,3150,10000.0,10000.0,BuySell,3150,,,Trades - Net Profit/Loss,3150,,
3151,TSLA_data,3151,2021-06-07 13:41:00,588.155,588.74,588.0,588.4864,40997.0,40997.0,GoldCross,3151,737948.5701388889,Broker,3151,10000.0,10000.0,BuySell,3151,,,Trades - Net Profit/Loss,3151,,
3152,TSLA_data,3152,2021-06-07 13:40:00,587.93,588.26,587.8757,588.15,25390.0,25390.0,GoldCross,3152,737948.5694444445,Broker,3152,10000.0,10000.0,BuySell,3152,,,Trades - Net Profit/Loss,3152,,
3153,TSLA_data,3153,2021-06-07 13:39:00,587.84,588.12,587.68,587.9211,29370.0,29370.0,GoldCross,3153,737948.56875,Broker,3153,10000.0,10000.0,BuySell,3153,,,Trades - Net Profit/Loss,3153,,
3154,TSLA_data,3154,2021-06-07 13:38:00,587.37,587.85,587.37,587.84,19875.0,19875.0,GoldCross,3154,737948.5680555556,Broker,3154,10000.0,10000.0,BuySell,3154,,,Trades - Net Profit/Loss,3154,,
3155,TSLA_data,3155,2021-06-07 13:37:00,587.45,587.6,587.09,587.38,19427.0,19427.0,GoldCross,3155,737948.567361111,Broker,3155,10000.0,10000.0,BuySell,3155,,,Trades - Net Profit/Loss,3155,,
3156,TSLA_data,3156,2021-06-07 13:36:00,586.9102,587.7,586.9102,587.42,28169.0,28169.0,GoldCross,3156,737948.5666666667,Broker,3156,10000.0,10000.0,BuySell,3156,,,Trades - Net Profit/Loss,3156,,
3157,TSLA_data,3157,2021-06-07 13:35:00,586.97,587.11,586.79,586.93,20005.0,20005.0,GoldCross,3157,737948.5659722222,Broker,3157,10000.0,10000.0,BuySell,3157,,,Trades - Net Profit/Loss,3157,,
3158,TSLA_data,3158,2021-06-07 13:34:00,587.12,587.28,586.86,587.02,17684.0,17684.0,GoldCross,3158,737948.5652777777,Broker,3158,10000.0,10000.0,BuySell,3158,,,Trades - Net Profit/Loss,3158,,
3159,TSLA_data,3159,2021-06-07 13:33:00,587.0,587.22,586.85,587.18,18285.0,18285.0,GoldCross,3159,737948.5645833333,Broker,3159,10000.0,10000.0,BuySell,3159,,,Trades - Net Profit/Loss,3159,,
3160,TSLA_data,3160,2021-06-07 13:32:00,586.9097,587.16,586.88,586.94,22597.0,22597.0,GoldCross,3160,737948.5638888889,Broker,3160,10000.0,10000.0,BuySell,3160,,,Trades - Net Profit/Loss,3160,,
3161,TSLA_data,3161,2021-06-07 13:31:00,586.9,587.25,586.7891,587.15,34572.0,34572.0,GoldCross,3161,737948.5631944444,Broker,3161,10000.0,10000.0,BuySell,3161,,,Trades - Net Profit/Loss,3161,,
3162,TSLA_data,3162,2021-06-07 13:30:00,586.91,586.9984,586.76,586.88,15560.0,15560.0,GoldCross,3162,737948.5625,Broker,3162,10000.0,10000.0,BuySell,3162,,,Trades - Net Profit/Loss,3162,,
3163,TSLA_data,3163,2021-06-07 13:29:00,587.045,587.25,586.9101,587.0,21759.0,21759.0,GoldCross,3163,737948.5618055556,Broker,3163,10000.0,10000.0,BuySell,3163,,,Trades - Net Profit/Loss,3163,,
3164,TSLA_data,3164,2021-06-07 13:28:00,586.91,587.13,586.76,587.0565,18986.0,18986.0,GoldCross,3164,737948.5611111111,Broker,3164,10000.0,10000.0,BuySell,3164,,,Trades - Net Profit/Loss,3164,,
3165,TSLA_data,3165,2021-06-07 13:27:00,586.81,587.2,586.7048,586.857,22235.0,22235.0,GoldCross,3165,737948.5604166667,Broker,3165,10000.0,10000.0,BuySell,3165,,,Trades - Net Profit/Loss,3165,,
3166,TSLA_data,3166,2021-06-07 13:26:00,587.37,587.37,586.5,586.73,61947.0,61947.0,GoldCross,3166,737948.5597222223,Broker,3166,10000.0,10000.0,BuySell,3166,,,Trades - Net Profit/Loss,3166,,
3167,TSLA_data,3167,2021-06-07 13:25:00,587.28,587.4482,587.02,587.3773,33382.0,33382.0,GoldCross,3167,737948.5590277778,Broker,3167,10000.0,10000.0,BuySell,3167,,,Trades - Net Profit/Loss,3167,,
3168,TSLA_data,3168,2021-06-07 13:24:00,587.4008,587.61,587.11,587.24,36165.0,36165.0,GoldCross,3168,737948.5583333333,Broker,3168,10000.0,10000.0,BuySell,3168,,,Trades - Net Profit/Loss,3168,,
3169,TSLA_data,3169,2021-06-07 13:23:00,587.263,587.54,587.13,587.47,26664.0,26664.0,GoldCross,3169,737948.557638889,Broker,3169,10000.0,10000.0,BuySell,3169,,,Trades - Net Profit/Loss,3169,,
3170,TSLA_data,3170,2021-06-07 13:22:00,587.195,587.545,587.1101,587.33,24513.0,24513.0,GoldCross,3170,737948.5569444444,Broker,3170,10000.0,10000.0,BuySell,3170,,,Trades - Net Profit/Loss,3170,,
3171,TSLA_data,3171,2021-06-07 13:21:00,587.27,587.7354,587.11,587.2,36426.0,36426.0,GoldCross,3171,737948.55625,Broker,3171,10000.0,10000.0,BuySell,3171,,,Trades - Net Profit/Loss,3171,,
3172,TSLA_data,3172,2021-06-07 13:20:00,587.097,587.6,586.86,587.37,37195.0,37195.0,GoldCross,3172,737948.5555555555,Broker,3172,10000.0,10000.0,BuySell,3172,,,Trades - Net Profit/Loss,3172,,
3173,TSLA_data,3173,2021-06-07 13:19:00,587.3506,587.3738,587.08,587.17,12975.0,12975.0,GoldCross,3173,737948.5548611111,Broker,3173,10000.0,10000.0,BuySell,3173,,,Trades - Net Profit/Loss,3173,,
3174,TSLA_data,3174,2021-06-07 13:18:00,587.53,587.565,587.25,587.271,19271.0,19271.0,GoldCross,3174,737948.5541666667,Broker,3174,10000.0,10000.0,BuySell,3174,,,Trades - Net Profit/Loss,3174,,
3175,TSLA_data,3175,2021-06-07 13:17:00,587.24,587.61,587.24,587.499,17382.0,17382.0,GoldCross,3175,737948.5534722222,Broker,3175,10000.0,10000.0,BuySell,3175,,,Trades - Net Profit/Loss,3175,,
3176,TSLA_data,3176,2021-06-07 13:16:00,587.32,587.71,587.21,587.3,29032.0,29032.0,GoldCross,3176,737948.5527777778,Broker,3176,10000.0,10000.0,BuySell,3176,,,Trades - Net Profit/Loss,3176,,
3177,TSLA_data,3177,2021-06-07 13:15:00,587.11,587.62,586.99,587.3207,48662.0,48662.0,GoldCross,3177,737948.5520833334,Broker,3177,10000.0,10000.0,BuySell,3177,,,Trades - Net Profit/Loss,3177,,
3178,TSLA_data,3178,2021-06-07 13:14:00,587.09,587.3832,586.81,587.1,46964.0,46964.0,GoldCross,3178,737948.5513888889,Broker,3178,10000.0,10000.0,BuySell,3178,,,Trades - Net Profit/Loss,3178,,
3179,TSLA_data,3179,2021-06-07 13:13:00,587.7,587.7999,587.0727,587.0901,67552.0,67552.0,GoldCross,3179,737948.5506944444,Broker,3179,10000.0,10000.0,BuySell,3179,,,Trades - Net Profit/Loss,3179,,
3180,TSLA_data,3180,2021-06-07 13:12:00,588.1604,588.1604,587.54,587.79,46588.0,46588.0,GoldCross,3180,737948.55,Broker,3180,10000.0,10000.0,BuySell,3180,,,Trades - Net Profit/Loss,3180,,
3181,TSLA_data,3181,2021-06-07 13:11:00,588.6499,588.65,588.0503,588.21,43074.0,43074.0,GoldCross,3181,737948.5493055555,Broker,3181,10000.0,10000.0,BuySell,3181,,,Trades - Net Profit/Loss,3181,,
3182,TSLA_data,3182,2021-06-07 13:10:00,588.77,588.8,588.49,588.6,16108.0,16108.0,GoldCross,3182,737948.5486111111,Broker,3182,10000.0,10000.0,BuySell,3182,,,Trades - Net Profit/Loss,3182,,
3183,TSLA_data,3183,2021-06-07 13:09:00,588.45,588.72,588.27,588.6813,25411.0,25411.0,GoldCross,3183,737948.5479166667,Broker,3183,10000.0,10000.0,BuySell,3183,,,Trades - Net Profit/Loss,3183,,
3184,TSLA_data,3184,2021-06-07 13:08:00,588.622,588.625,588.24,588.4497,32725.0,32725.0,GoldCross,3184,737948.5472222222,Broker,3184,10000.0,10000.0,BuySell,3184,,,Trades - Net Profit/Loss,3184,,
3185,TSLA_data,3185,2021-06-07 13:07:00,589.205,589.28,588.5632,588.6581,50069.0,50069.0,GoldCross,3185,737948.5465277778,Broker,3185,10000.0,10000.0,BuySell,3185,,,Trades - Net Profit/Loss,3185,,
3186,TSLA_data,3186,2021-06-07 13:06:00,589.2891,589.42,589.1,589.215,17482.0,17482.0,GoldCross,3186,737948.5458333333,Broker,3186,10000.0,10000.0,BuySell,3186,,,Trades - Net Profit/Loss,3186,,
3187,TSLA_data,3187,2021-06-07 13:05:00,589.3831,589.815,589.1101,589.4577,25126.0,25126.0,GoldCross,3187,737948.5451388889,Broker,3187,10000.0,10000.0,BuySell,3187,,,Trades - Net Profit/Loss,3187,,
3188,TSLA_data,3188,2021-06-07 13:04:00,589.4142,589.87,589.28,589.38,24231.0,24231.0,GoldCross,3188,737948.5444444445,Broker,3188,10000.0,10000.0,BuySell,3188,,,Trades - Net Profit/Loss,3188,,
3189,TSLA_data,3189,2021-06-07 13:03:00,589.67,589.7,589.3604,589.47,18403.0,18403.0,GoldCross,3189,737948.54375,Broker,3189,10000.0,10000.0,BuySell,3189,,,Trades - Net Profit/Loss,3189,,
3190,TSLA_data,3190,2021-06-07 13:02:00,589.78,590.05,589.475,589.8,25133.0,25133.0,GoldCross,3190,737948.5430555556,Broker,3190,10000.0,10000.0,BuySell,3190,,,Trades - Net Profit/Loss,3190,,
3191,TSLA_data,3191,2021-06-07 13:01:00,589.5,590.0,589.41,589.832,27753.0,27753.0,GoldCross,3191,737948.5423611111,Broker,3191,10000.0,10000.0,BuySell,3191,,,Trades - Net Profit/Loss,3191,,
3192,TSLA_data,3192,2021-06-07 13:00:00,589.6559,589.82,589.4,589.44,18695.0,18695.0,GoldCross,3192,737948.5416666666,Broker,3192,10000.0,10000.0,BuySell,3192,,,Trades - Net Profit/Loss,3192,,
3193,TSLA_data,3193,2021-06-07 12:59:00,589.58,589.73,589.3514,589.63,25480.0,25480.0,GoldCross,3193,737948.5409722222,Broker,3193,10000.0,10000.0,BuySell,3193,,,Trades - Net Profit/Loss,3193,,
3194,TSLA_data,3194,2021-06-07 12:58:00,589.87,589.9241,589.34,589.54,20196.0,20196.0,GoldCross,3194,737948.5402777778,Broker,3194,10000.0,10000.0,BuySell,3194,,,Trades - Net Profit/Loss,3194,,
3195,TSLA_data,3195,2021-06-07 12:57:00,590.19,590.38,589.7019,589.795,40357.0,40357.0,GoldCross,3195,737948.5395833333,Broker,3195,10000.0,10000.0,BuySell,3195,,,Trades - Net Profit/Loss,3195,,
3196,TSLA_data,3196,2021-06-07 12:56:00,589.725,590.38,589.66,590.25,51510.0,51510.0,GoldCross,3196,737948.5388888889,Broker,3196,10000.0,10000.0,BuySell,3196,,,Trades - Net Profit/Loss,3196,,
3197,TSLA_data,3197,2021-06-07 12:55:00,589.4863,589.94,589.22,589.725,31356.0,31356.0,GoldCross,3197,737948.5381944445,Broker,3197,10000.0,10000.0,BuySell,3197,,,Trades - Net Profit/Loss,3197,,
3198,TSLA_data,3198,2021-06-07 12:54:00,589.8,589.9499,589.26,589.47,41947.0,41947.0,GoldCross,3198,737948.5375,Broker,3198,10000.0,10000.0,BuySell,3198,,,Trades - Net Profit/Loss,3198,,
3199,TSLA_data,3199,2021-06-07 12:53:00,590.27,590.38,589.69,589.72,42226.0,42226.0,GoldCross,3199,737948.5368055556,Broker,3199,10000.0,10000.0,BuySell,3199,,,Trades - Net Profit/Loss,3199,,
3200,TSLA_data,3200,2021-06-07 12:52:00,590.93,590.95,590.09,590.355,43044.0,43044.0,GoldCross,3200,737948.536111111,Broker,3200,10000.0,10000.0,BuySell,3200,,,Trades - Net Profit/Loss,3200,,
3201,TSLA_data,3201,2021-06-07 12:51:00,591.24,591.24,590.85,590.93,28834.0,28834.0,GoldCross,3201,737948.5354166667,Broker,3201,10000.0,10000.0,BuySell,3201,,,Trades - Net Profit/Loss,3201,,
3202,TSLA_data,3202,2021-06-07 12:50:00,591.47,591.47,590.7728,591.3,37258.0,37258.0,GoldCross,3202,737948.5347222222,Broker,3202,10000.0,10000.0,BuySell,3202,,,Trades - Net Profit/Loss,3202,,
3203,TSLA_data,3203,2021-06-07 12:49:00,592.0993,592.33,591.46,591.659,29153.0,29153.0,GoldCross,3203,737948.5340277777,Broker,3203,10000.0,10000.0,BuySell,3203,,,Trades - Net Profit/Loss,3203,,
3204,TSLA_data,3204,2021-06-07 12:48:00,591.43,592.04,591.28,591.9701,26104.0,26104.0,GoldCross,3204,737948.5333333333,Broker,3204,10000.0,10000.0,BuySell,3204,,,Trades - Net Profit/Loss,3204,,
3205,TSLA_data,3205,2021-06-07 12:47:00,591.29,591.6664,591.283,591.39,17312.0,17312.0,GoldCross,3205,737948.5326388889,Broker,3205,10000.0,10000.0,BuySell,3205,,,Trades - Net Profit/Loss,3205,,
3206,TSLA_data,3206,2021-06-07 12:46:00,591.12,591.6522,591.12,591.45,17739.0,17739.0,GoldCross,3206,737948.5319444444,Broker,3206,10000.0,10000.0,BuySell,3206,,,Trades - Net Profit/Loss,3206,,
3207,TSLA_data,3207,2021-06-07 12:45:00,591.77,591.8,591.195,591.195,16482.0,16482.0,GoldCross,3207,737948.53125,Broker,3207,10000.0,10000.0,BuySell,3207,,,Trades - Net Profit/Loss,3207,,
3208,TSLA_data,3208,2021-06-07 12:44:00,591.45,591.75,591.1634,591.65,25101.0,25101.0,GoldCross,3208,737948.5305555556,Broker,3208,10000.0,10000.0,BuySell,3208,,,Trades - Net Profit/Loss,3208,,
3209,TSLA_data,3209,2021-06-07 12:43:00,591.33,591.69,591.33,591.52,14130.0,14130.0,GoldCross,3209,737948.5298611111,Broker,3209,10000.0,10000.0,BuySell,3209,,,Trades - Net Profit/Loss,3209,,
3210,TSLA_data,3210,2021-06-07 12:42:00,591.38,591.48,591.15,591.335,19816.0,19816.0,GoldCross,3210,737948.5291666667,Broker,3210,10000.0,10000.0,BuySell,3210,,,Trades - Net Profit/Loss,3210,,
3211,TSLA_data,3211,2021-06-07 12:41:00,591.49,591.92,591.01,591.12,24425.0,24425.0,GoldCross,3211,737948.5284722223,Broker,3211,10000.0,10000.0,BuySell,3211,,,Trades - Net Profit/Loss,3211,,
3212,TSLA_data,3212,2021-06-07 12:40:00,591.63,591.64,591.32,591.42,25184.0,25184.0,GoldCross,3212,737948.5277777778,Broker,3212,10000.0,10000.0,BuySell,3212,,,Trades - Net Profit/Loss,3212,,
3213,TSLA_data,3213,2021-06-07 12:39:00,591.615,591.86,591.5368,591.56,20950.0,20950.0,GoldCross,3213,737948.5270833333,Broker,3213,10000.0,10000.0,BuySell,3213,,,Trades - Net Profit/Loss,3213,,
3214,TSLA_data,3214,2021-06-07 12:38:00,591.82,591.838,591.2668,591.8,31296.0,31296.0,GoldCross,3214,737948.526388889,Broker,3214,10000.0,10000.0,BuySell,3214,,,Trades - Net Profit/Loss,3214,,
3215,TSLA_data,3215,2021-06-07 12:37:00,591.48,592.0,591.332,591.9,31427.0,31427.0,GoldCross,3215,737948.5256944444,Broker,3215,10000.0,10000.0,BuySell,3215,,,Trades - Net Profit/Loss,3215,,
3216,TSLA_data,3216,2021-06-07 12:36:00,591.48,591.69,590.81,591.6,30863.0,30863.0,GoldCross,3216,737948.525,Broker,3216,10000.0,10000.0,BuySell,3216,,,Trades - Net Profit/Loss,3216,,
3217,TSLA_data,3217,2021-06-07 12:35:00,591.14,591.662,590.77,591.32,42505.0,42505.0,GoldCross,3217,737948.5243055555,Broker,3217,10000.0,10000.0,BuySell,3217,,,Trades - Net Profit/Loss,3217,,
3218,TSLA_data,3218,2021-06-07 12:34:00,591.17,591.3815,591.11,591.3127,14631.0,14631.0,GoldCross,3218,737948.5236111111,Broker,3218,10000.0,10000.0,BuySell,3218,,,Trades - Net Profit/Loss,3218,,
3219,TSLA_data,3219,2021-06-07 12:33:00,591.35,591.52,591.04,591.2168,30036.0,30036.0,GoldCross,3219,737948.5229166667,Broker,3219,10000.0,10000.0,BuySell,3219,,,Trades - Net Profit/Loss,3219,,
3220,TSLA_data,3220,2021-06-07 12:32:00,592.39,592.65,591.3268,591.5,37573.0,37573.0,GoldCross,3220,737948.5222222222,Broker,3220,10000.0,10000.0,BuySell,3220,,,Trades - Net Profit/Loss,3220,,
3221,TSLA_data,3221,2021-06-07 12:31:00,592.07,592.6883,592.05,592.26,37062.0,37062.0,GoldCross,3221,737948.5215277778,Broker,3221,10000.0,10000.0,BuySell,3221,,,Trades - Net Profit/Loss,3221,,
3222,TSLA_data,3222,2021-06-07 12:30:00,592.1,592.6491,591.81,592.0601,36796.0,36796.0,GoldCross,3222,737948.5208333334,Broker,3222,10000.0,10000.0,BuySell,3222,,,Trades - Net Profit/Loss,3222,,
3223,TSLA_data,3223,2021-06-07 12:29:00,591.77,592.16,591.313,591.99,62452.0,62452.0,GoldCross,3223,737948.5201388889,Broker,3223,10000.0,10000.0,BuySell,3223,,,Trades - Net Profit/Loss,3223,,
3224,TSLA_data,3224,2021-06-07 12:28:00,592.28,592.7,591.77,591.77,73515.0,73515.0,GoldCross,3224,737948.5194444444,Broker,3224,10000.0,10000.0,BuySell,3224,,,Trades - Net Profit/Loss,3224,,
3225,TSLA_data,3225,2021-06-07 12:27:00,593.15,593.32,592.25,592.257,51329.0,51329.0,GoldCross,3225,737948.51875,Broker,3225,10000.0,10000.0,BuySell,3225,,,Trades - Net Profit/Loss,3225,,
3226,TSLA_data,3226,2021-06-07 12:26:00,593.239,593.5907,593.05,593.165,60111.0,60111.0,GoldCross,3226,737948.5180555555,Broker,3226,10000.0,10000.0,BuySell,3226,,,Trades - Net Profit/Loss,3226,,
3227,TSLA_data,3227,2021-06-07 12:25:00,593.53,593.68,593.09,593.15,48897.0,48897.0,GoldCross,3227,737948.5173611111,Broker,3227,10000.0,10000.0,BuySell,3227,,,Trades - Net Profit/Loss,3227,,
3228,TSLA_data,3228,2021-06-07 12:24:00,593.11,593.69,592.8655,593.575,66133.0,66133.0,GoldCross,3228,737948.5166666667,Broker,3228,10000.0,10000.0,BuySell,3228,,,Trades - Net Profit/Loss,3228,,
